"Url","State","Bill ID","Name","Summary","AI Summary","Bill Type","Committee Category","Keywords","Last Action","Action Date","Sponsors","Sponsor List","Bill Progress","Actions","Versions","Tracked","Created","Last Amendment","Notes","Position"
"https://www.billtrack50.com/billdetail/1782935","KS","HB2010","Prohibiting abortion procedures and creating the crimes of unlawful performance of an abortion and unlawful destruction of a fertilized embryo.","AN ACT concerning abortion; prohibiting abortion; creating the crimes of unlawful performance of an abortion and unlawful destruction of a fertilized embryo and establishing penalties therefor; restricting the use of fetal tissue; relating to exclusions from sales and use tax exemptions for certain abortion providers; amending K.S.A. 21-5301, 21-5302, 21- 5303, 65-2837, 65-6731, 65-6732, 65-67a01, 65-67a02, 65-67a04, 65- 67a07, 76-3308 and 79-32,195 and K.S.A. 2024 Supp. 60-1901, 60- 1906, 65-2401, 79-32,182b, 79-32,261 and 79-3606 and repealing the existing sections; also repealing K.S.A. 38-2003, 65-4a02, 65-4a03, 65- 4a04, 65-4a05, 65-4a06, 65-4a07, 65-4a08, 65-4a09, 65-4a10, 65-4a11, 65-4a12, 65-6702, 65-6703, 65-6704, 65-6705, 65-6707, 65-6709, 65- 6710, 65-6711, 65-6712, 65-6714, 65-6715, 65-6721, 65-6722, 65- 6724, 65-6725, 65-6726, 65-6741, 65-6743, 65-6744, 65-6745, 65- 6746, 65-6747, 65-6748, 65-6749 and 65-67a09 and K.S.A. 2024 Supp. 65-445, 65-4a01, 65-6701, 65-6708, 65-6723 and 65-6742.","This bill aims to completely prohibit abortion in Kansas by creating new criminal offenses and significantly modifying existing state laws. The bill defines abortion as any act intended to cause the death of an unborn child from the moment of fertilization, and makes performing an abortion or destroying a fertilized embryo a severity level 1 person felony. The legislation includes several key provisions: it declares that the life of a human being begins at fertilization, establishes that unborn children have rights from the moment of conception, and creates strict criminal penalties for anyone involved in performing an abortion. The only exceptions to the abortion prohibition are surgical procedures performed to save the life of an unborn child or to remove a dead unborn child due to miscarriage, stillbirth, or ectopic pregnancy. The bill also nullifies any federal statutes, regulations, or court decisions that might attempt to override Kansas's abortion ban and includes language suggesting that judges who try to challenge the law could be subject to impeachment. Additionally, the bill repeals numerous existing Kansas statutes related to abortion and modifies various tax and sales exemption laws to remove references to abortion services. The legislation is designed to create a comprehensive legal framework that effectively eliminates abortion access in the state while establishing severe criminal consequences for medical providers.","Bill","Government Affairs, Health and Social Services","Aggravated Indecent Liberties, American Beef Battalion, Beef Cattle Industry, Bona Fide Resident, Constitutes Ordinary Negligence, Cross-Lines Cooperative Council, Expanded Multi-Media Gallery, Official Homeopathic Pharmacopoeia, Official National Formulary, Species Homo Sapiens","House Withdrawn from Committee on Health and Human Services; Rereferred to Committee on Interstate Cooperation","03/10/2025","5","Brett Fairchild (R)*, Samantha Poetter Parshall (R), Bill Rhiley (R), Kevin Schwertfeger (R), Joe Seiwert (R)","In Committee","5","1","301","01/15/2025","01/15/2025","",""
"https://www.billtrack50.com/billdetail/1811269","KS","HB2171","Creating the abolish abortion Kansas act to make all abortions subject to criminal prosecution for violation of Alexa's law and to remove certain exceptions to the cause of action for the wrongful death of an unborn child when such death is caused by an abortion.","AN ACT concerning abortion; creating the abolish abortion Kansas act; making all abortions subject to criminal prosecution for violation of Alexa's law; removing certain exceptions to wrongful death cause of action for the death of an unborn child when such death is caused by an abortion; amending K.S.A. 21-5206 and 21-5419 and K.S.A. 2024 Supp. 60-1901 and repealing the existing sections. WHEREAS, Section 1 of the bill of rights of the constitution of the state of Kansas provides, ""All men are possessed of equal and inalienable natural rights, among which are life, liberty, and the pursuit of happiness""; and WHEREAS, This provision declaring an inalienable and equal right to life has been turned on its head by the erroneous interpretation of the Supreme Court of this state, which held in 2019 that the provision protects a woman's ""right to decide whether to continue a pregnancy."" Hodes &amp; Nauser, MDS, P.A. v. Schmidt, 309 Kan. 610 (2019); and WHEREAS, Such an interpretation—finding a right to commit prenatal homicide—is not only foreign and contrary to the plain language of the constitution of the state of Kansas, it also violates the Fourteenth Amendment of the Constitution of the United States, which requires that ""[n]o state…shall deny to any person within its jurisdiction the equal protection of the laws""; and WHEREAS, The Constitution of the United States provides, ""This Constitution, and the Laws of the United States which shall be made in Pursuance thereof…shall be the supreme Law of the Land; and the Judges in every State shall be bound thereby, any Thing in the Constitution or Laws of any State to the Contrary notwithstanding."" Art. VI, Clause 2; and WHEREAS, Innocent human life, created in the image of God, should therefore be equally protected under the laws from fertilization through natural death; and WHEREAS, To ensure the right to life and equal protection of the laws, all preborn children should be protected with the same criminal and civil laws protecting the lives of born persons by repealing provisions that permit prenatal homicide and battery; and WHEREAS, All persons potentially subject to such laws are entitled to due process protections; and HB 2171 WHEREAS, Pregnant mothers should be protected from being pressured to abort their children; and WHEREAS, Provisions that may allow a person to aid, advise, hire, counsel or procure a mother to abort her child should be repealed. Now, therefore:","This bill, known as the ""Abolish Abortion Kansas Act"" and based on ""Alexa's law"", seeks to significantly restrict abortion in Kansas by making all abortions subject to criminal prosecution and removing legal exceptions for abortion. The bill redefines an ""unborn child"" as a living human organism from the moment of fertilization (when a sperm fertilizes an egg) and expands legal protections for these unborn children. It amends existing laws to eliminate previous exceptions for medical procedures, legal abortions, and actions taken by a mother or medical professional, leaving only two narrow exceptions: life-saving medical procedures for a pregnant woman that attempt to also save the unborn child's life, and spontaneous miscarriages. The bill also modifies criminal defense provisions, effectively removing the ability to use certain legal defenses in cases involving the death of an unborn child. Notably, these changes will only apply prospectively, starting July 1, 2025, and are designed to align with the bill's interpretation of the Kansas Constitution's right to life, which the bill argues was incorrectly interpreted by the state Supreme Court in a 2019 decision. The legislation aims to treat unborn children as legal persons with the same protections as born individuals and to criminalize most forms of abortion.","Bill","Government Affairs, Health and Social Services","Commit Prenatal Homicide—, Damages Resulting Therefrom, Due Process Protections, Great Bodily Harm, Living Individual Organism, Permit Prenatal Homicide, Species Homo Sapiens, Licensed Medical Professional, Conduct Committed Prior, Innocent Human Life","House Withdrawn from Committee on Interstate Cooperation; Rereferred to Committee on Health and Human Services","03/10/2025","3","Samantha Poetter Parshall (R)*, Brett Fairchild (R), Kevin Schwertfeger (R)","In Committee","5","1","65","01/30/2025","01/30/2025","",""
"https://www.billtrack50.com/billdetail/1820842","KS","SB198","Prohibiting abortion procedures except when necessary to save the life of the pregnant woman and providing a private cause of action for civil enforcement of violations of such prohibition.","AN ACT concerning abortion; prohibiting abortion procedures, except when necessary to save the life of the pregnant woman; providing a private cause of action for civil enforcement of violations of such prohibition; amending K.S.A. 65-2837, 65-6731, 65-67a01, 76-3308 and 79-32,195 and K.S.A. 2024 Supp. 60-1906, 65-2401, 79-32,182b, 79-32,261 and 79-3606 and repealing the existing sections; also repealing K.S.A. 65-4a02, 65-4a03, 65-4a04, 65-4a05, 65-4a06, 65- 4a07, 65-4a08, 65-4a09, 65-4a10, 65-4a11, 65-4a12, 65-6702, 65-6703, 65-6704, 65-6705, 65-6707, 65-6709, 65-6710, 65-6711, 65-6712, 65- 6714, 65-6715, 65-6721, 65-6722, 65-6724, 65-6725, 65-6726, 65- 6741, 65-6743, 65-6744, 65-6745, 65-6746, 65-6747, 65-6748 and 65- 6749 and K.S.A. 2024 Supp. 65-4a01, 65-6701, 65-6708, 65-6723 and 65-6742.","This bill prohibits abortion procedures in Kansas, with extremely limited exceptions, and establishes a private civil enforcement mechanism. The bill makes it unlawful to perform or induce an abortion except when necessary to preserve the life of a pregnant woman in a medical emergency, which is narrowly defined as a physical condition that immediately endangers the woman's life. The legislation also prohibits the distribution of abortion-inducing medications like mifepristone and creates a unique enforcement mechanism where any person can sue anyone who performs an abortion or aids in obtaining one, with statutory damages of at least $10,000 per abortion. Notably, the bill explicitly prevents state agencies or prosecutors from enforcing the abortion ban, instead relying entirely on private civil lawsuits. The bill defines key terms like ""abortion"" and ""medical emergency"" in ways that significantly restrict reproductive healthcare options, and it includes provisions that prevent defendants from using certain legal defenses, such as claiming the law is unconstitutional. The legislation also repeals several existing Kansas statutes related to abortion and reproductive healthcare, effectively dismantling previous legal frameworks around these issues.","Bill","Health and Social Services","American Beef Battalion, Beef Cattle Industry, Bona Fide Resident, Constitutes Ordinary Negligence, Cross-Lines Cooperative Council, Expanded Multi-Media Gallery, Nonmutual Issue Preclusion, Official Homeopathic Pharmacopoeia, Official National Formulary, Species Homo Sapiens","Senate Referred to Committee on Public Health and Welfare","02/06/2025","0","","In Committee","2","1","284","02/05/2025","02/05/2025","",""
"https://www.billtrack50.com/billdetail/1773914","KY","HB203","AN ACT relating to abortion.","Amend KRS 311.720, 311.7701, and 311.781 to define terms; amend KRS 311.723, 311.725, 311.727, 311.732, 311.7706, 311.772, 311.780, and 311.782 to allow an abortion when the unborn child has a lethal fetal anomaly and delineate additional medical circumstances for the performance of an abortion; allow an abortion when the pregnancy is the result of rape or incest and the abortion occurs no later than six weeks after the first day of the woman's last menstrual period; amend KRS 311.800 to provide for an abortion in a publicly owned hospital under certain circumstances; amend KRS 213.101 to add rape or incest to the reporting requirement; amend KRS 311.760 to conform.","This bill amends Kentucky law to modify regulations surrounding abortion, introducing several key provisions. It allows abortions in specific circumstances, including when the pregnancy is a result of rape or incest (performed no later than six weeks after the first day of the woman's last menstrual period), when there is a lethal fetal anomaly, to remove a dead fetus, ectopic pregnancy, or incomplete miscarriage, or to preserve the life of the mother or prevent serious bodily impairment. The bill adds new definitions to existing statutes, such as ""lethal fetal anomaly,"" which means a fetal condition diagnosed before birth from which an unborn child would die at birth or shortly thereafter. It also modifies reporting requirements for abortions, adding rape and incest to the list of potential reasons for the procedure. For minors seeking an abortion, the bill maintains existing provisions for judicial bypass and parental consent, but adds additional circumstances where a minor can seek an abortion. The legislation maintains strict reporting and documentation requirements for physicians performing abortions, including detailed medical justifications and specific documentation to be kept in medical records. Overall, the bill represents a comprehensive revision of Kentucky's abortion laws, providing more specific guidelines and circumstances under which abortions can be legally performed while maintaining stringent regulatory oversight.","Bill","Justice","Motor Vehicle Operator, Sexually Transmitted Diseases, Species Homo Sapiens, Affirmative Defenses Set, Affirmative Defense Set, Conventional Medical Testing, Medical Imaging Technologist, Medical Indications Supporting, Prevailing Medical Standard, Guardian Ad Litem","to Judiciary (H)","02/04/2025","3","Ken Fleming (R)*, Jim Gooch (R), Vanessa Grossl (R)","In Committee","3","1","161","01/10/2025","01/10/2025","",""
"https://www.billtrack50.com/billdetail/1820372","KY","HB316","AN ACT relating to the protection of unborn children.","Amend KRS 311.772, relating to the intentional termination of life of an unborn human being, to define terms; establish criminal penalties and fines for a foreign sender who provides an abortifacient or abortion-inducing drug; establish a civil cause of action that is available to a woman who receives an abortifacient; establish available relief; amend KRS 218A.100 to include abortifacients and abortion-inducing drugs as Schedule IV controlled substance.","This bill amends Kentucky law to establish stricter regulations and penalties related to abortion and abortifacients. The bill defines key terms such as ""abortifacient"" as any medicine or substance used to cause an abortion, and introduces the concept of a ""foreign sender"" as someone who mails, sends, or prescribes abortion-inducing drugs to someone in Kentucky. The legislation creates significant criminal penalties for foreign senders who provide abortifacients, including potential Class C felony charges with fines up to $100,000. The bill also establishes a new civil cause of action that allows a woman who receives an abortifacient to sue the sender, with potential damages of $10,000 per abortion and the ability to seek injunctive relief and court costs. Additionally, the bill adds abortifacients to Schedule IV controlled substances, effectively increasing regulatory oversight of these drugs. The law maintains existing exceptions for medical procedures necessary to prevent the death or substantial risk of death to a pregnant woman, and explicitly states that the pregnant woman herself cannot be criminally prosecuted for an abortion. The bill's provisions are designed to take effect either upon a potential future Supreme Court decision reversing Roe v. Wade or the adoption of a constitutional amendment restoring state authority to restrict abortion.","Bill","Justice","Individual Living Member, Species Homo Sapiens, Female Human Ovum, Conventional Medical Testing, Reasonable Medical Judgment, Psychological Dependence Relative, Temporary Restraining Order, Limited Physical Dependence, Pm Jacketed Due, Living Unborn Human","to Judiciary (H)","02/07/2025","5","T.J. Roberts (R)*, Josh Calloway (R), Steven Doan (R), Dan Fister (R), John Hodgson (R)","In Committee","3","1","98","02/05/2025","02/06/2025","",""
"https://www.billtrack50.com/billdetail/1828263","KY","HB418","AN ACT relating to reproductive health care.","Create a new section of KRS 311.710 to 311.820 to define terms; establish privacy protections for a woman seeking reproductive health care outside of the Commonwealth; establish protections for any person or entity assisting a woman seeking reproductive health care out of the Commonwealth; establish a civil cause of action for violations; waive sovereign immunity protections of the Commonwealth.","This bill creates new legal protections for individuals seeking, obtaining, providing, or facilitating abortion services outside of Kentucky. The bill broadly defines ""abortion service"" and related activities, including researching information, providing financial assistance, transportation, healthcare services, and other forms of support. It establishes comprehensive protections that prevent civil, criminal, or administrative liability for anyone assisting a person in obtaining an abortion in another state where the procedure is legal. The bill prohibits disclosure of medical records related to such actions, protects healthcare professionals from disciplinary actions, prevents businesses from being penalized, and restricts public agencies from impeding interstate travel for abortion services. Additionally, the bill creates a civil cause of action for individuals harmed by violations of these protections, allows damages and attorney's fees, and explicitly waives sovereign immunity for such claims. Importantly, the bill clarifies that it does not create a right to perform abortions within Kentucky that are otherwise prohibited by state law, but instead focuses on protecting individuals' ability to seek reproductive healthcare across state lines.","Bill","Justice","Health Care Provider, Reproductive Health Care, Abortion- Inducing Drug, Commonwealth Waives Immunity, Alleged Violation Occurred, Establish Privacy Protections, Researching Information Related, Oral Record Created, Health Care, Establish Protections","to Judiciary (H)","02/14/2025","12","Lindsey Burke (D)*, Adam Moore (D), Chad Aull (D), George Brown (D), Adrielle Camuel (D), Beverly Chester-Burton (D), Matthew Lehman (D), Anne Donworth (D), Erika Hancock (D), Nima Kulkarni (D), Pamela Stevenson (D), Lisa Willner (D)","In Committee","3","1","74","02/11/2025","02/12/2025","",""
"https://www.billtrack50.com/billdetail/1828288","KY","HB419","AN ACT relating to reproductive privacy.","Create new sections of KRS Chapter 311 to establish reproductive rights and define terms; amend KRS 18A.225 to remove the prohibition of insurance coverage for abortion; amend KRS 39A.180 to allow the Governor to suspend statutes related to abortion during a declared emergency; amend KRS 156.496 to allow a school district to operate a family resource center that provides abortion counseling; amend KRS 205.010 to permit financial aid for an abortion; amend KRS 205.510 to include abortions or induced miscarriages as medical care; amend KRS 205.560 to allow medical aid payments for abortion; amend KRS 211.603 to allow money in the rape crisis trust fund to be used for abortion services or education; amend KRS 212.275 to allow health departments to dispense medication for an abortion; amend KRS 213.101 to remove various reporting requirements; amend various sections to remove penalties associated with performing abortions; amend various sections to conform; repeal, reenact, and amend or repeal and reenact KRS 311.783, 311.7710, 311.820, 311.990, 311.780, 311.810, 311.572, 311.591, 311.686, and 311.852 to conform; repeal KRS 15.241, 213.098, 213.172, 213.174, 213.176, 216B.0435, 216B.200, 216B.202, 216B.204, 216B.206, 216B.208, 216B.210, 304.5-160, 311.710, 311.715, 311.720, 311.723, 311.724, 311.725, 311.727, 311.728, 311.731, 311.732, 311.733, 311.735, 311.750, 311.760, 311.765, 311.770, 311.7701, 311.7702, 311.7703, 311.7704, 311.7705, 311.7706, 311.7707, 311.7708, 311.7709, 311.7711, 311.772, 311.7731, 311.7733, 311.7734, 311.7735, 311.7736, 311.7737, 311.7739, 311.774, 311.7741, 311.7743, 311.781, 311.7811, 311.782, 311.784, 311.7841, 311.785, 311.786, 311.787, 311.790, 311.800, 311.821, 311.822, 311.823, 311.824, 311.825, 311.826, 311.827, 311.830, 311.992, and 315.315; EFFECTIVE, in part, January 1, 2026.","This bill provides comprehensive reproductive rights protections in Kentucky. The bill establishes fundamental reproductive rights for individuals, including the right to choose or refuse contraception, sterilization, or abortion prior to fetal viability or to protect the life or health of the pregnant person. It prohibits state discrimination in protecting these rights based on factors like sex, disability, race, gender identity, or sexual orientation. 

The bill removes numerous existing restrictions on abortion, repealing many statutes that previously regulated abortion procedures, reporting requirements, and medical practices. Key changes include eliminating mandatory waiting periods, detailed reporting requirements, and constraints on abortion providers. The bill defines medical terms like ""abortion"" and ""medical emergency"" and allows abortion services in various healthcare settings, including public health departments and state-sponsored health insurance plans.

The legislation also provides legal protections for individuals seeking reproductive healthcare, allowing them to seek injunctive relief and damages if their rights are violated. It removes criminal penalties for healthcare providers performing abortions and eliminates many previous reporting and procedural requirements that had created barriers to accessing reproductive healthcare.

Additionally, the bill allows for abortion services in cases of medical necessity, protects healthcare providers' ability to provide reproductive care, and ensures that individuals cannot be discriminated against for seeking or refusing reproductive healthcare services. The changes are comprehensive, effectively dismantling many of Kentucky's previous restrictive abortion laws and establishing a broader framework of reproductive rights and medical autonomy.","Bill","Justice","Female Genital Mutilation, Flexible Spending Accounts, Lysinuric Protein Intolerance, Outstanding Accounts Receivable, Species Homo Sapiens, Food Protein Allergies, Operations Generally Offered, Sexually Transmitted Infections, Ketoacid Dehydrogenase Deficiency, Promote Lifelong Learning","to Judiciary (H)","02/14/2025","8","Lindsey Burke (D)*, Anne Donworth (D), George Brown (D), Adrielle Camuel (D), Nima Kulkarni (D), Matthew Lehman (D), Pamela Stevenson (D), Lisa Willner (D)","In Committee","3","1","316","02/11/2025","02/12/2025","",""
"https://www.billtrack50.com/billdetail/1832856","KY","HB495","AN ACT relating to healthcare services and declaring an emergency.","Create new sections of KRS Chapter 344 to define terms; prohibit discrimination against mental health care professionals, mental health care institutions, and ordained ministry for providing protected counseling services; prohibit discrimination against individuals for offering information, training, and referrals for protected counseling services; prohibit discrimination against parents and guardians who consent to their child receiving protected counseling services; prohibit reporting of a mental health care professional or mental health care institution to a hiring or licensing authority solely on the basis that it provides protected counseling services; prohibit a hiring or licensing authority from investigating a mental health care professional or mental health care institution solely on the basis that it provides protected counseling services; establish a civil cause of action for a person injured by a violation; provide that the Act may be cited as the Mental Health Counseling Protection Act; EMERGENCY.","This bill addresses restrictions on Medicaid funding for gender-related medical treatments and nullifies certain executive orders. Specifically, the bill prohibits the Department for Medicaid Services and managed care organizations from using Medicaid funds to pay for cross-sex hormones beyond naturally occurring levels and gender reassignment surgeries that alter physical characteristics typical of a person's biological sex. The legislation also invalidates Executive Order 2024-632 and any similar administrative regulations, orders, or directives from the effective date of the Act through January 1, 2028. The bill includes an emergency clause, indicating its immediate importance, and contains a provision noting a potential veto override on March 27, 2025. The stated rationale is to protect the rights of Kentuckians, though the specific rights being protected are not detailed in the provided text. This legislation appears to be part of a broader policy debate surrounding gender-affirming medical care and its public funding.","Bill","Government Affairs, Health and Social Services","Gender Reassignment Surgery, Managed Care Organization, Veto Overridden March, Protected Counseling Services, Healthcare Services, Medicaid Services, Define Terms, Medicaid Funds, Offering Information, Ordained Ministry","delivered to Secretary of State (Acts Ch. 107)","03/27/2025","6","David Hale (R)*, Chris Fugate (R), Kimberlyn King-Hinds (R), Savannah Maddox (R), Shawn McPherson (R), Bill Wesley (R)","Signed/Enacted/Adopted","55","5","93","02/13/2025","05/01/2025","",""
"https://www.billtrack50.com/billdetail/1838615","KY","HB759","AN ACT relating to abortion.","Amend KRS 311.720, 311.7701, and 311.781 to define terms; amend KRS 311.723, 311.725, 311.727, 311.732, 311.7706, 311.772, 311.780, and 311.782 to allow an abortion when the unborn child has a lethal fetal anomaly and delineate additional medical circumstances for the performance of an abortion; allow an abortion when the pregnancy is the result of rape or incest and the gestational age of the fetus is 22 weeks or less; amend KRS 311.800 to provide for an abortion in a publicly owned hospital under certain circumstances; amend KRS 213.101 to add rape or incest to the reporting requirement; amend KRS 311.990 to conform; repeal KRS 311.735, relating to notice to a spouse; provide that the Act may be cited as the Compassionate Care Act.","This bill proposes significant changes to Kentucky's abortion laws by expanding the circumstances under which abortions can be legally performed. The bill defines several new medical terms and conditions, such as ""lethal fetal anomaly"" (a fetal condition diagnosed as incompatible with life) and broadens the definition of ""medical emergency"" to include more specific health risks to the pregnant woman. The legislation allows abortions in cases of rape or incest up to 22 weeks of gestation, and permits abortions when there is a lethal fetal anomaly, an ectopic pregnancy, a missed or incomplete miscarriage, or a serious medical risk to the woman. The bill also updates reporting requirements for abortion procedures, removes the previous requirement for spousal notification, and provides protections for healthcare providers performing abortions under these specified conditions. Additionally, the bill establishes detailed consent and medical documentation procedures for abortion providers, including requirements for ultrasound imaging and physician certifications. The legislation aims to provide more comprehensive medical guidance and legal framework for abortion services in Kentucky, balancing medical necessity with specific legal constraints.","Bill","Justice","Motor Vehicle Operator, Sexually Transmitted Diseases, Species Homo Sapiens, Pm Jacketed Completing, Pm Jacketed Knowledge, Pm Jacketed Longer, Affirmative Defenses Set, Accepted Medical Standard, Medical Imaging Technologist, Medical Indications Supporting","to Judiciary (H)","02/27/2025","6","Adam Moore (D)*, Anne Donworth (D), Daniel Grossberg (D), Erika Hancock (D), Matthew Lehman (D), Joshua Watkins (D)","In Committee","3","1","164","02/19/2025","02/20/2025","",""
"https://www.billtrack50.com/billdetail/1838267","KY","HB793","AN ACT relating to reproductive health services.","Create a new section of KRS Chapter 211 to define terms; provide rights related to access to contraception; create private right of action; create a new section of Subtitle 17A of KRS Chapter 304 to require health benefit plans to provide coverage for contraception; amend KRS 304.17A-099 to exclude contraception from cost defrayal requirements; require health benefit plans to provide coverage for long-acting reversible contraception administered during a postpartum hospital stay; amend KRS 164.2871, 205.522, 205.6485, and 18A.225 to require self-insured employer group health plans provided by the governing board of a state postsecondary institution to its employees, Medicaid, the Kentucky Children's Health Insurance Program, and the state employee health plan to comply with the new section on contraceptive coverage; amend KRS 446.350 to provide that nothing in the new section on contraceptive coverage shall be construed to violate section; create a new section of KRS Chapter 205 to require the Cabinet for Health and Family Services to apply for a Medicaid waiver to offer family planning services to certain low-income individuals; require the cabinet to report annually; create a new section of KRS Chapter 315 to allow pharmacists to prescribe and dispense hormonal contraceptives; require the Cabinet for Health and Family Services to seek federal approval if they determine that such approval is necessary; include provisions for cost defrayal requirements; direct that provisions apply to health benefit plans issued or renewed on or after January 1, 2026; EFFECTIVE, in part, January 1, 2026.","This bill creates comprehensive legislation to expand and protect access to contraception and reproductive health services in Kentucky. The bill defines contraception broadly, including various methods like oral contraceptives, long-acting reversible contraceptives, emergency contraceptives, and sterilization procedures. It establishes a statutory right for individuals to obtain contraceptives and for healthcare providers to provide contraceptive services without undue restrictions. The legislation requires health benefit plans to provide comprehensive coverage for contraceptives, including over-the-counter options, with no cost-sharing requirements, and mandates coverage for contraceptive services like patient education and follow-up care. The bill also allows pharmacists to prescribe and dispense hormonal contraceptives under specific guidelines, creates a private right of action for individuals to challenge restrictions on contraceptive access, and directs the state's Cabinet for Health and Family Services to apply for a Medicaid waiver to offer family planning services to low-income individuals. Additionally, the bill requires various state health plans, including those for state employees, Medicaid, and the Children's Health Insurance Program, to comply with the new contraceptive coverage requirements. Most provisions will take effect on January 1, 2026, and the bill includes several safeguards to ensure broad and accessible contraceptive care while respecting potential religious exemptions.","Bill","Business and Industry","Flexible Spending Accounts, Larger Geographic Areas, Optometrist Duly Licensed, Osteopath Duly Licensed, Regional Rating Structure, Sliding Scale Relating, Pm Jacketed Amendment, Pm Jacketed Designating, Pm Jacketed Results, Public Charter School","to Banking & Insurance (H)","02/27/2025","1","Sarah Stalker (D)*","In Committee","3","1","173","02/19/2025","02/20/2025","",""
"https://www.billtrack50.com/billdetail/1767526","KY","SB35","AN ACT relating to exceptions to restrictions on maternal healthcare.","Amend KRS 311.720, 311.7701, 311.781, and 311.787 to define terms; amend KRS 311.723, 311.727, 311.732, 311.735, 311.7706, and 311.782 to allow an abortion when there is a lethal fetal anomaly or the fetus is incompatible with sustained life outside the womb, or when the pregnancy is the result of rape or incest and the fetus has not reached viability as determined in the good-faith medical judgment of the physician; amend KRS 311.782 to establish a rebuttable presumption that the physician complied with the requirements of the section; amend KRS 311.7735 to provide an exception to the time requirement for consent when the pregnancy is the result of rape or incest; amend KRS 216B.400 to provide an exception for abortion counseling when the pregnancy is the result of rape or incest; amend KRS 311.715 to authorize the use of public funds for abortion when the pregnancy is the result of rape or incest; amend KRS 213.101, 311.725, 311.760, 311.7706, 311.772, 311.7735, 311.780, 311.783, 311.787, and 311.800 to conform; make technical corrections; provide that the Act may be cited as Hadley's Law.","This bill makes several significant amendments to Kentucky's abortion laws, primarily focusing on expanding exceptions to existing abortion restrictions. The key provisions include allowing abortions in specific circumstances such as when a fetus has a lethal anomaly, is incompatible with life outside the womb, or when the pregnancy results from rape or incest (before fetal viability). The bill introduces new definitions, including ""lethal fetal anomaly,"" and modifies existing language around medical emergencies and physician judgment. It adds provisions for reporting requirements, establishes rebuttable presumptions for physicians performing abortions under certain conditions, and includes exceptions to previous restrictions on abortion procedures, public funding, and healthcare facility practices. The bill also changes terminology throughout existing statutes, replacing phrases like ""reasonable medical judgment"" with ""good-faith medical judgment"" and adding more specific language about when abortions may be performed. Notably, the bill is named ""Hadley's Law"" and appears to provide more nuanced guidelines for when abortions can be legally performed in Kentucky while maintaining significant restrictions on the procedure.","Bill","","Motor Vehicle Operator, Sexually Transmitted Diseases, Sexually Transmitted Infections, Species Homo Sapiens, Conventional Medical Testing, Medical Imaging Technologist, Medical Indications Supporting, Prevailing Medical Standard, Required Secure Storage, Make Technical Corrections","to Committee on Committees (S)","01/07/2025","2","David Yates (D)*, Reggie Thomas (D)","In Committee","2","1","183","01/07/2025","01/08/2025","",""
"https://www.billtrack50.com/billdetail/1820684","KY","SB106","AN ACT relating to the protection of unborn children.","Amend KRS 311.772, relating to the intentional termination of life of an unborn human being, to define terms; establish criminal penalties and fines for a foreign sender who provides an abortifacient or abortion-inducing drug; establish a civil cause of action that is available to a woman who receives an abortifacient; establish available relief; amend KRS 218A.100 to include abortifacients and abortion-inducing drugs as Schedule IV controlled substance.","This bill amends Kentucky law to establish strict regulations and penalties related to abortion and abortifacients. The bill defines key terms like ""abortifacient"" (a drug or substance used to cause an abortion) and ""foreign sender"" (a person or entity who mails, sends, or prescribes an abortifacient to someone in Kentucky). It establishes criminal penalties for foreign senders who provide abortion-inducing drugs, with potential fines up to $100,000 and classification as a Class C felony. The bill also creates a new civil cause of action that allows a woman who receives an abortifacient to sue the sender, with potential damages of $10,000 per abortion and mandatory court costs. Additionally, the bill adds abortifacients and abortion-inducing drugs to Schedule IV controlled substances. The law includes exceptions for medical procedures necessary to prevent the death or substantial risk of death to a pregnant woman, and it explicitly states that pregnant women cannot be criminally prosecuted for receiving an abortion. The bill's provisions are designed to take effect immediately upon potential future changes to federal abortion laws, such as a Supreme Court decision or constitutional amendment that would restore state authority to restrict abortion.","Bill","","Individual Living Member, Species Homo Sapiens, Female Human Ovum, Conventional Medical Testing, Reasonable Medical Judgment, Psychological Dependence Relative, Temporary Restraining Order, Limited Physical Dependence, Living Unborn Human, Medical Treatment Provided","to Committee on Committees (S)","02/05/2025","4","Steve Rawlings (R)*, Lindsey Tichenor (R), Aaron Reed (R), Gex Williams (R)","In Committee","2","1","92","02/05/2025","02/06/2025","",""
"https://www.billtrack50.com/billdetail/1863679","MA","H1389","Relative to state funding of certain nonprofits","For legislation to prohibit the use of state funds for Planned Parenthood Federation of America. Health Care Financing.","This bill proposes to prohibit the use of any state funds for Planned Parenthood Federation of America and its affiliated organizations, regardless of existing laws that might currently allow such funding. The legislation is specifically designed to prevent state financial support for Planned Parenthood, which is a national nonprofit organization that provides reproductive health care services, including abortion services, to women. By using the phrase ""Notwithstanding any other provision of law,"" the bill ensures that this funding restriction would override any existing statutes that might otherwise permit state funding to the organization. The bill represents a direct legislative effort to cut off state financial support for Planned Parenthood, which has been a contentious political issue due to the organization's provision of abortion services.","Bill","Health and Social Services","Health Care Financing, Planned Parenthood Federation, America, Legislation, Mah, Nonprofits, Notwithstanding, Prohibit, Provision, Relative","Senate concurred","04/07/2025","1","Joe McKenna (R)*","In Committee","4","1","4","03/12/2025","02/27/2025","",""
