"Url","State","Bill ID","Name","Summary","AI Summary","Bill Type","Committee Category","Keywords","Last Action","Action Date","Sponsors","Sponsor List","Bill Progress","Actions","Versions","Tracked","Created","Last Amendment","Notes","Position"
"https://www.billtrack50.com/billdetail/1876730","GA","SB357","Elections and Primaries; challenge the qualifications of a person applying to register to vote or any person whose name appears on the list of electors; provide","AN ACT To amend Chapter 2 of Title 21 of the Official Code of Georgia Annotated, relating to elections and primaries generally, so as to provide for challenging the qualifications of a person applying to register to vote or any person whose name appears on the list of electors; to provide for grounds; to provide for required documentation relating to such challenges; to provide for related matters; to repeal conflicting laws; and for other purposes.","This bill modifies Georgia's election laws to provide more detailed procedures for challenging voter registrations and voter qualifications. Specifically, the bill establishes a comprehensive framework for how voters can challenge the eligibility of other voters, requiring that such challenges be filed in writing at least 45 days before early voting begins. The bill outlines five specific grounds for challenges: the person is under 18, is not a U.S. citizen, has a felony conviction without restored voting rights, has been judicially declared mentally incompetent, or does not actually reside at the address listed on their voter registration. For residency challenges, the challenger must either provide the person's actual address or demonstrate due diligence in attempting to verify the voter's residence, such as sending a letter with return service, checking property records, or searching voter registration databases. Challengers must submit a signed affidavit swearing to their personal knowledge that the challenged voter is ineligible. The bill also specifies that residency challenges are only valid if the actual residence is outside the voter's registered precinct. Additionally, all challenge documents will be considered public records, and the Secretary of State is required to create a standardized challenge form available online and to county election offices.","Bill","Government Affairs","Documents Obtained Pertaining, Judicially Declared Ineligible, Return Service Requested, Signed Affidavit Swearing, Exercised Due Diligence, Required Documentation Relating, Absentee Ballot Clerk, Challenge Filed Pursuant, Residential Address Provided, Voter Registration Record","Senate Read and Referred","03/27/2025","2","Sally Harrell (D)*, Sam Watson (R)*","In Committee","2","1","54","03/25/2025","03/26/2025","","Support"
"https://www.billtrack50.com/billdetail/1789147","HI","HB322","Relating To Voter Registration.","Authorizes state agencies to implement automatic voter registration if designated by the Office of Elections. Requires eligible applicants for instruction permits, provisional licenses, driver's licenses, and identification cards to be automatically registered or preregistered to vote unless the applicant opts out. Effective 7/1/3000. (HD1)","This bill aims to strengthen Hawaii's automatic voter registration system by requiring state agencies, particularly those dealing with driver's licenses, instruction permits, and identification cards, to automatically register or preregister eligible voters unless they choose to opt out. The bill expands the existing voter registration process by mandating that applications for instruction permits, provisional licenses, driver's licenses, and identification cards now serve as voter registration opportunities. When individuals submit these applications and meet eligibility requirements (such as being a U.S. citizen and of appropriate age), their information will be electronically transmitted to county clerks, who will then send a notice allowing applicants to decline registration. If applicants do not decline within a specified timeframe, they will be automatically registered or preregistered to vote. The legislation seeks to increase voter participation by making registration more convenient and placing the burden of opting out on the individual, rather than requiring them to actively opt in. The bill applies to new, renewed, and duplicate documents and includes provisions to protect applicants' privacy and ensure that only eligible voters are registered. The changes are part of Hawaii's ongoing efforts to improve voter engagement and streamline the registration process.","Bill","Budget and Finance, Housing and Urban Affairs, Justice","Federally Assisted Programs, Highway Signs Regulating, Total Potential Population, Voter Participation Rate, Federal Agencies Responsible, Seat Belt Assembly, Official Military Orders, Existing Voter Registration, Voter Registration Polls, Temporary Instruction Permit","Report adopted; referred to the committee(s) on FIN with Representative(s) Reyes Oda, Shimizu voting aye with reservations; Representative(s) Alcos, Garcia, Matsumoto, Muraoka, Pierick voting no (5) and Representative(s) Cochran, Matayoshi, Poepoe, Ward excused (4).","02/14/2025","10","Jeanné Kapela (D)*, Della Belatti (D)*, Tina Grandinetti (D)*, Kim Iwamoto (D)*, Matthias Kusch (D)*, Tyson Miyake (D)*, Amy Perruso (D)*, Mahina Poepoe (D)*, David Tarnas (D)*, Chris Todd (D)*","In Committee","13","2","64","01/16/2025","02/03/2025","","Oppose"
"https://www.billtrack50.com/billdetail/1773194","HI","SB78","Relating To Voter Registration.","Makes an application for voter registration part of certain state agency application processes. Requires the sharing of certain information among certain state agencies, election personnel, and online voter registration system.","This bill amends Hawaii's voter registration laws to create a more integrated and efficient voter registration process across state agencies. It requires state agencies that interact with the public and collect citizenship-related information to offer ""dual-purpose applications"" that serve both as applications for agency services and as voter registration forms. These applications will allow individuals 18 and older to register to vote, update their voter registration information, or choose to decline registration, all within the same form. Importantly, the bill mandates that these applications cannot be processed until the voter registration portion is completed, and agencies are authorized to electronically transmit applicant information to county election officials and the online voter registration system, with strict provisions to protect individuals who do not wish to register or who cannot demonstrate U.S. citizenship. The legislation also requires state agency databases containing dual-purpose application information to be accessible to election officials to ensure timely processing and maintain the integrity of voter registration records. By integrating voter registration into existing government service applications, the bill aims to make voter registration more convenient and accessible for Hawaii residents.","Bill","Government Affairs","Voter Registration Polls, Voter Registration Pursuant, Voter Registration Rolls, Public Eighteen Years, Public Telephone Directories, New Statutory Material, Voter Registration Information, Registered Residence Address, Voter Registration Application, Voter Registration Part","The committee on GVO deferred the measure.","01/30/2025","2","Stanley Chang (D)*, Karl Rhoads (D)*","In Committee","8","1","24","01/10/2025","01/08/2025","","Oppose"
"https://www.billtrack50.com/billdetail/1796969","IA","HF99","A bill for an act relating to citizenship status on forms of voter identification, and including applicability provisions.","This bill requires voter identification cards, driver’s licenses, and nonoperator’s identification cards applied for, issued, or renewed on or after the effective date of the bill to include an indication of whether the person identified on the card is a citizen of the United States. The bill also requires a voter to present documentation indicating whether the voter is a citizen of the United States if the voter’s form of voter identification does not indicate whether the voter is a citizen of the United States. Under current law, other accepted forms of voter identification include a United States passport, a United States military or veterans identification card, or a tribal identification card.","This bill requires voter identification cards, driver's licenses, and nonoperator's identification cards issued or renewed after the bill's effective date to include an indication of the cardholder's citizenship status in the United States. Specifically, the bill mandates that when individuals apply for or renew these documents, they must indicate whether they are U.S. citizens and, if so, provide proof of citizenship. For voters, this means that if their identification does not clearly show their citizenship status, they will need to present additional documentation proving they are U.S. citizens when voting. The bill affects multiple sections of Iowa's state code related to voter identification and transportation-issued identification, ensuring that citizenship status is explicitly noted on these official documents. The changes will apply to all voter identification cards, driver's licenses, and nonoperator's identification cards that are applied for, issued, or renewed on or after the bill's effective date, effectively creating a new requirement for documenting citizenship across these forms of identification.","Bill","Government Affairs","Present Documentation Indicating, Selective Service System, Social Security Number, Current Mailing Address, Current Residential Address, Identification Cards Applied, Identification Number Assigned, Distinguishing Number Assigned, Tribal Identification Card, Veterans Identification Card","Introduced, referred to State Government. H.J. 108.","01/22/2025","1","Bill Gustoff (R)*","In Committee","1","1","26","01/22/2025","01/22/2025","","Unsure"
"https://www.billtrack50.com/billdetail/1867063","IA","HF954","A bill for an act relating to the conduct of elections, and including effective date and retroactive applicability provisions. (Formerly HSB 281.) Effective date: 07/01/2025, 01/01/2026 Applicability date: 01/01/2024","An Act relating to the conduct of elections, and including effective date and retroactive applicability provisions.","This bill introduces several changes to Iowa's election laws across multiple divisions. In the first division, the bill modifies provisions related to voter verification, requiring a four-digit personal identification number for certain voter verification processes. The bill establishes new rules for special elections, preventing them from being held near primary, general, city, or school elections. In the division on election registers, the bill allows county commissioners to use electronic election registers and poll books that have been certified by the state commissioner. The bill extends ballot preservation requirements from six to twenty-two months for all ballots. Regarding voter registration, the bill adds new provisions for identifying and handling potential non-citizen voters, including creating an ""unconfirmed"" status for voter registration records. The bill also clarifies citizenship requirements on voter declarations and adds citizenship status as a potential reason for voter registration cancellation. In the election misconduct section, the bill shifts investigation responsibilities from the attorney general to county sheriffs or local law enforcement agencies, while requiring these agencies to report investigation results to the attorney general and state commissioner. Additionally, the bill makes changes to political party definitions, nomination filing deadlines, and candidate affidavit requirements, generally aimed at creating more stringent and standardized election procedures.","Bill","Government Affairs","Criminal Offense Punishable, Proposed Constitutional Amendment, Reliable Source Indicating, Submitted Documentation Indicating, Instant Runoff Voting, Local Election Participation, Seventy-Fourseven Days Beforeafter, Sixty-Sevenseven Days Beforeafter, Human Services Records, Ranked Choice Voting","Explanation of vote. H.J. 1034.","04/22/2025","0","","Crossed Over","21","3","83","03/12/2025","04/09/2025","","Unsure"
"https://www.billtrack50.com/billdetail/1809699","IA","SF164","A bill for an act relating to the use of applications for state motor vehicle driver's licenses, nonoperator's identification cards, and public services as applications for voter registration.","This bill prohibits the department of transportation and other voter registration agencies from treating applications for driver’s licenses, nonoperator’s identification cards, services, or assistance as applications for voter registration if the applicant submits documentation demonstrating that the applicant is not a citizen of the United States.","This bill modifies Iowa state law regarding voter registration processes, specifically focusing on interactions with motor vehicle driver's license and identification card applications. The bill requires that most state motor vehicle driver's license and nonoperator's identification card applications automatically serve as voter registration applications, unless the applicant specifically declines to register. However, a key new provision is that individuals who submit documentation proving they are not United States citizens will be excluded from this automatic voter registration process. Similarly, for other voter registration agencies (like social service offices), the bill stipulates that voter registration services will not be provided to individuals who can demonstrate they are not U.S. citizens. These changes aim to ensure that voter registration is tied to citizenship status and prevent non-citizens from being automatically registered to vote. The bill maintains the existing framework of integrating voter registration into routine government service applications while adding an explicit citizenship verification step to the process.","Bill","Government Affairs","Adopt Administrative Rules, Previous Voter Registration, Voter Registration Agencies, Voter Registration Agency, Voter Registration, Identification Card, Identification Cards, Public Services, Bill Prohibits, Treating Applications","Subcommittee: Rozenboom, Schultz, and Winckler. S.J. 194.","02/04/2025","1","Sandy Salmon (R)*","In Committee","2","1","25","01/29/2025","01/29/2025","","Unsure"
"https://www.billtrack50.com/billdetail/1831796","IA","SF302","A bill for an act relating to citizenship status on forms of voter identification, and including applicability provisions.","This bill requires voter identification cards, driver’s licenses, and nonoperator’s identification cards applied for, issued, or renewed on or after the effective date of the bill to include an indication of whether the person identified on the card is a citizen of the United States. The bill also requires a voter to present documentation indicating whether the voter is a citizen of the United States if the voter’s form of voter identification does not indicate whether the voter is a citizen of the United States. Under current law, other accepted forms of voter identification include a United States passport, a United States military or veterans identification card, or a tribal identification card.","This bill requires voter identification cards, driver's licenses, and nonoperator's identification cards to include an indication of the cardholder's citizenship status, specifically whether the individual is a citizen of the United States. When applying for or renewing these documents, applicants will need to indicate their citizenship status and, if applicable, provide proof of citizenship. For voting purposes, if a voter's identification does not clearly show their citizenship status, they will be required to present additional documentation proving their citizenship before being allowed to vote. The bill applies to all such documents applied for, issued, or renewed on or after the effective date of the Act. These changes impact multiple sections of Iowa's Code, including those related to voter registration, identification documents, and election procedures, with the stated goal of ensuring that only United States citizens can vote and obtain state-issued identification. The state commissioner will be responsible for adopting rules to implement these new citizenship verification requirements.","Bill","Government Affairs","Present Documentation Indicating, Selective Service System, Social Security Number, Current Mailing Address, Current Residential Address, Identification Cards Applied, Identification Number Assigned, Distinguishing Number Assigned, Tribal Identification Card, Veterans Identification Card","Subcommittee: Rozenboom, Schultz, and Winckler. S.J. 303.","02/18/2025","1","Cherielynn Westrich (R)*","In Committee","2","1","25","02/13/2025","02/13/2025","","Unsure"
"https://www.billtrack50.com/billdetail/1855945","IA","SF550","A bill for an act relating to voter registration, including voter registration file maintenance, applications for voter registration, and verification of voter eligibility.(Formerly SSB 1088.)","This bill relates to voter registration. The bill specifies that the state registrar of voters may contract with federal and state agencies and private entities for voter registration verification purposes and allows the state registrar to adopt rules regarding the use of federal and state sources of information for voter registration file maintenance. The bill requires the department of transportation (DOT) to share with the state registrar of voters a list of each person who has submitted documentation indicating that the person is not a citizen of the United States and requires the state registrar of voters to compare the list of registered voters with the noncitizen identification information maintained by the DOT. The bill prohibits the DOT and other voter registration agencies from treating applications for driver’s licenses, nonoperator’s identification cards, services, or assistance as applications for voter registration if the applicant submits documentation demonstrating that the applicant is not a citizen of the United States. The bill requires a voter registration to be marked as “unconfirmed” if a registrant marks on the voter registration form that the registrant is a noncitizen and also signs the portion of the form affirming that the registrant is a citizen of the United States or if the state registrar of voters or county commissioner of elections receives reliable information that the registered voter is not a citizen of the United States. The bill requires a voter registration to be changed from unconfirmed to active if the registered voter provides evidence that the registered voter is qualified to vote. The bill adds a statement regarding citizenship status to the declaration of eligibility signed by each voter prior to receiving a ballot. The bill also requires a voter registration to be canceled if the registered voter submits documentation that indicates that the registered voter is not a citizen of the United States or reports to a state or federal agency that the registered voter is not a citizen of the United States. The bill allows a precinct election official to question a person about the person’s citizenship status if the right of the person to vote is challenged at the time the person is offering to vote. The bill requires the special precinct election board to reject provisional ballots that have not been cured by the statutory deadline.","This bill strengthens voter registration eligibility verification procedures in Iowa, focusing primarily on citizenship status checks. The bill requires the state registrar of voters to maintain a centralized, computerized voter registration system that coordinates with other state agency databases to verify voter information. Key changes include mandating that driver's license and identification card applications will not serve as voter registration applications for individuals who provide documentation showing they are not U.S. citizens, creating an ""unconfirmed"" status for voter records where registrants self-report as non-citizens, and adding citizenship status as a specific grounds for voter registration cancellation. The bill also modifies voter declaration forms to explicitly require voters to affirm U.S. citizenship, and allows the state to use various federal and state agency information sources to verify voter eligibility. Additionally, the legislation provides mechanisms for tracking and managing voter records with different status designations (active, inactive, incomplete, pending, unconfirmed, or canceled), and ensures that provisional ballots not cured by specified deadlines will be rejected. These changes aim to enhance the accuracy and integrity of Iowa's voter registration system by more rigorously screening non-citizen voter registrations.","Bill","","Criminal Offense Punishable, Reliable Source Indicating, Adopt Administrative Rules, Previous Voter Registration, Voter Registration Agencies, Federal Government Agencies, Submitted Documentation Indicating, Legally Registered Voter, Registered Voter Requests, Identification Number Assigned","Committee report, approving bill. S.J. 441.","03/06/2025","0","","Introduced","2","1","40","03/06/2025","03/06/2025","","Support"
"https://www.billtrack50.com/billdetail/1811378","ID","H0094","Adds to existing law to provide that only citizens of the United States may vote in public elections and to provide certain penalties for violations.","RELATING TO ELECTIONS; AMENDING CHAPTER 4, TITLE 34, IDAHO CODE, BY THE AD- DITION OF A NEW SECTION 34-402A, IDAHO CODE, TO PROVIDE FOR CITIZENSHIP REQUIREMENTS FOR VOTERS; AND DECLARING AN EMERGENCY AND PROVIDING AN EFFECTIVE DATE.","This bill adds a new section to Idaho election law to explicitly require that only United States citizens can vote in any public election, including primary, general, federal, state, and local elections, as well as elections involving constitutional amendments, ballot initiatives, or referenda. The bill mandates that the Secretary of State verify the citizenship status of all registered voters by cross-referencing voter registration lists with databases from the Idaho Transportation Department, the Help America Vote verification system, and other available citizenship status databases. Any registered voter whose citizenship cannot be confirmed will be removed from the voter rolls and notified, with an opportunity to provide proof of citizenship to be reinstated. Starting July 1, 2025, all new voter registration applications must have citizenship status confirmed before being added to county or statewide voter registration lists. The bill also establishes that attempting to vote without being a qualified citizen is a crime, punishable under existing Idaho law. The legislation is declared an emergency and will take full effect on July 1, 2025.","Bill","Government Affairs","Documen- Tary Proof, Social Security Administration, Emergency Existing Therefor, Eligible Voter List, Elections -- Adds, Ad- Dition, Addition Thereto, Des- Ignated, Individ- Ual, Public Elections","Reported Printed and Referred to State Affairs","01/31/2025","0","","In Committee","2","1","50","01/30/2025","01/30/2025","","Support"
"https://www.billtrack50.com/billdetail/1849705","ID","H0339","Repeals and adds to existing law to establish provisions regarding the accuracy of voter registration information.","RELATING TO ELECTIONS; PROVIDING LEGISLATIVE INTENT; REPEALING SECTION 34-433, IDAHO CODE, RELATING TO MONTHLY CORRECTION OF ELECTION REGISTER FROM REPORTED DEATHS; AMENDING CHAPTER 4, TITLE 34, IDAHO CODE, BY THE ADDITION OF A NEW SECTION 34-433, IDAHO CODE, TO ESTABLISH PROVISIONS REGARDING THE ACCURACY OF VOTER REGISTRATION INFORMATION; AMENDING SECTION 39-270, IDAHO CODE, TO PROVIDE A CORRECT CODE REFERENCE; AND DECLARING AN EMERGENCY AND PROVIDING AN EFFECTIVE DATE.","This bill aims to enhance the accuracy of voter registration information in Idaho by establishing new procedures for data collection and verification. The legislation requires several state agencies, including the departments of Health and Welfare, Transportation, and Correction, to provide monthly data to the Secretary of State about residents, including information such as names, birth dates, addresses, and citizenship status. The Secretary of State is mandated to proactively request additional information from various sources, including federal agencies, the Social Security Administration, and other states, to verify voter eligibility and maintain accurate voter rolls. The bill authorizes the Secretary of State to enter into agreements with other states to compare voter lists and identify potential duplicate registrations, and to contract with commercial data providers to assist in verification efforts, while ensuring sensitive personal data remains protected. Additionally, the Secretary of State must conduct routine reviews of voter registration records, identify potential anomalies like duplicate registrations, and provide an annual report to the legislature about voter registration maintenance actions. The bill emphasizes the legislative intent that only eligible citizens should vote and that the state must strive to maintain the integrity of its voter registration system. The new provisions will take effect on July 1, 2025, with an emergency clause declaring the immediate importance of the legislation.","Bill","Government Affairs","Correct Code Reference, Cryptography Standards Consistent, Current Res- Idence, Secured Cloud System, Social Security Administration, Immigration Services Numbers, Systematic Alien Verification, Citizen- Ship Information, Correct Districting Information, Social Security Numbers","Reported Signed by Governor on April 3, 2025 Session Law Chapter 276 Effective: 07/01/2025","04/04/2025","1","State Affairs Committee, Clint Hostetler (R)","Signed/Enacted/Adopted","46","2","79","02/27/2025","04/01/2025","","Support"
"https://www.billtrack50.com/billdetail/1794245","IL","HB1498","ELEC CODE-DECEASED VOTER","Amends the Election Code. Provides that the county clerk of a county where a decedent last resided shall (rather than may) issue certifications of death records from the electronic reporting system for death registrations and shall (rather than may) use that system to cancel the registration of any person who has died during the preceding month. Requires a county coroner, medical examiner, or physician for a county or any other individual responsible for certification of death under the Vital Records Act to promptly transmit certified records to the county clerk within 7 days after the death. Requires the county clerk and coroner to report quarterly to its affiliated county board and certify its full compliance with the provisions and accuracy of the voter rolls. Allows an individual to request a copy of the county clerk's or coroner's report and allows for relief if the county clerk fails to provide an accurate report within specified timeframes. Prohibits a political committee from making expenditures for payments to attorneys, expert witnesses, investigators, or others to provide a defense in a criminal case. Amends the Attorney General Act. Creates an Office of Election Integrity within the Office of the Attorney General. Provides that the purpose of the Office is to aid the State Board of Elections in completion of its duties under the Election Code. Provides that the Office shall develop and create a voter fraud hotline within 90 days after the effective date of the amendatory Act. Provides that by January 15 of each year, the Office shall submit a report to the Governor, the President of the Senate, the Minority Leader of the Senate, the Speaker of the House of Representatives, and the Minority Leader of the House of Representatives detailing information on investigations of alleged election law violations or election irregularities conducted during the prior calendar year.","This bill makes several significant changes to election law and voter registration processes in Illinois. It requires county clerks to mandatorily (rather than optionally) cancel voter registrations for deceased individuals using an electronic death reporting system, and mandates that county coroners, medical examiners, or physicians promptly transmit death records to county clerks within 7 days. The bill also introduces new accountability measures, such as requiring quarterly reports from county clerks and coroners about voter roll accuracy, and allowing individuals to request these reports. If a county clerk fails to provide an accurate report, individuals can seek legal relief, and courts may impose civil penalties ranging from $2,500 to $5,000 for willful non-compliance. Additionally, the bill creates an Office of Election Integrity within the Attorney General's Office, tasked with investigating potential election law violations, developing a voter fraud hotline, and submitting annual reports to state legislative leadership detailing election-related investigations. The bill also prohibits political committees from using funds to pay for legal defenses in criminal cases. These provisions aim to improve the accuracy of voter rolls and enhance election integrity through increased oversight and reporting mechanisms.","Bill","","Club Dues Charged, Initiating Independent Inquiries, Legislative Appropriations Process, Specific Campaign-Related Event, Public Service Functions, Internal Revenue Code, Public Body Fails, Public Body Willfully, Rule Adopted Pursuant, Voter Fraud Hotline","Referred to Rules Committee","01/28/2025","1","Chris Miller (R)*","In Committee","3","1","37","01/21/2025","01/21/2025","","Unsure"
"https://www.billtrack50.com/billdetail/1802740","IL","HB1735","ELEC-NON-CITIZENS PROHIBITED","Amends the Election Code. Provides that, except as otherwise provided by federal law, any person who is not a citizen of the United States and who knowingly registers to vote or knowingly votes in an election, including a municipal election, shall be guilty of a Class 3 felony. Provides that, except as otherwise provided by federal law, any person who knowingly registers a person to vote who is not a citizen of the United States shall be guilty of a Class 3 felony. Effective immediately.","This bill amends the Illinois Election Code to create strict criminal penalties for non-citizen voting. Specifically, the bill establishes that any non-citizen who knowingly registers to vote or votes in any election, including municipal elections, will be charged with a Class 3 felony. Additionally, any person who knowingly assists a non-citizen in registering to vote will also be guilty of a Class 3 felony. A Class 3 felony in Illinois is a serious criminal offense that typically carries potential prison time and significant legal consequences. The bill includes a caveat that these provisions do not override any existing federal laws that might provide different guidelines. By creating these criminal penalties, the bill aims to prevent non-citizens from participating in elections and to discourage voter registration fraud, with the intent of preserving the electoral process for United States citizens. The bill would take effect immediately upon becoming law.","Bill","","Citizens Prohibited Amends, Knowingly Registers, Knowingly Votes, Election Code, Municipal Election, Citizen Voting, Amends, Election, Citizen, Ilhb","Added Co-Sponsor Rep. Tony M. McCombie","02/10/2025","2","Regan Deering (R)*, Tony McCombie (R)","In Committee","4","1","11","01/24/2025","01/24/2025","","Support"
"https://www.billtrack50.com/billdetail/1804030","IL","HB1742","ELEC CD-VOTER IDENTIFICATION","Amends the Election Code. Requires Voters Identification Cards for those who do not have an acceptable photo ID. Sets forth requirements and exemptions. Provides that any person desiring to vote shall present to the judges of election for verification of the person's identity a government-issued photo identification card or his or her Voter Identification Card. In provisions concerning the receipt of vote by mail ballots, provides that an election authority shall appoint panels as needed of 3 election judges from the list of election judges submitted by the county parties to compare the voter's signature on the certification envelope of the vote by mail ballot with the signature of the voter on file in the office of the election authority. Provides the procedure for verifying or rejecting the signature. Provides that if a vote by mail ballot is rejected, the election authority shall notify the voter within 2 days after the rejection or within one day if the rejection occurs after election day and in all cases before the close of the period for counting provisional ballots. Allows a voter to submit a statement confirming the vote if the signature was rejected. Allows a voter to cast a new ballot if the vote by mail ballot was rejected because the envelope was delivered opened.","This bill amends the Illinois Election Code to establish new voter identification requirements and procedures for voting. The bill requires the Secretary of State to issue a Voter Identification Card to registered voters who do not have an acceptable form of photo identification, such as a driver's license or state ID. The card must include the voter's name, signature, photograph, and current residence address. Acceptable forms of photo identification are defined to include various government-issued cards like driver's licenses, state IDs, disabled person IDs, and passports. When voting, individuals must now present an approved photo ID or their Voter Identification Card to election judges. For vote-by-mail ballots, the bill introduces a new process where panels of three election judges will compare the voter's signature on the ballot envelope with the signature on file, with a ballot only being rejected if all three judges unanimously determine there is a signature mismatch or other disqualifying issue. If a vote-by-mail ballot is rejected, the election authority must notify the voter within 2 days and provide an opportunity to address the rejection, such as submitting a statement or requesting a new ballot. The bill also provides exemptions for indigent voters and those with religious objections to being photographed, allowing them to cast a provisional ballot with an affidavit.","Bill","","Column Prepared Thereon, Local Political Committees, Perforated Ballot Cards, Filament Tape Provided, Information Equally Supports, Ballots Pertaining Thereto, Current Rental Agreement, Photo Identification Cards, Government-Issued Identification Card, Property Tax Bill","Referred to Rules Committee","01/28/2025","1","Dennis Tipsword (R)*","In Committee","3","1","63","01/24/2025","01/24/2025","","Unsure"
"https://www.billtrack50.com/billdetail/1820377","IL","HB2911","ELEC CD-DUAL-PURPOSE APP","Amends the Election Code. For specified applications, change of address forms, or recertifications of a driver's license or State identification card, provides that the application, form, or recertification shall serve as a dual-purpose application when the applicant presents specified identification (rather than meets the requirements of the federal REAL ID Act of 2005). Modifies requirements of the dual-purpose application. Modifies the content of the written notice required to be given by the Office of the Secretary of State to each applicant and requires the Office of the Secretary of State to determine whether each applicant is currently registered to vote in Illinois and the applicant's registration address. Provides that, if an applicant provides the Secretary of State with an identification document which demonstrates that the applicant is not a United States citizen, the application shall not serve as a dual-purpose application. Amends the Illinois Vehicle Code to make conforming changes. Provides that changes made by the amendatory Act that require implementation shall be implemented no later than January 1, 2027. Effective immediately.","This bill amends the Illinois Election Code and Vehicle Code to modify the automatic voter registration process at driver services facilities and other designated agencies. The bill changes how individuals can register to vote when applying for or renewing a driver's license or state identification card. Key provisions include requiring applicants to present documentation establishing U.S. citizenship, expanding language assistance requirements, and creating more detailed notification procedures for voter registration. Specifically, the bill mandates that when an applicant presents citizenship documentation, their application can serve as a dual-purpose application for both obtaining a driver's license and registering to vote. The bill introduces new requirements for agencies to provide notices in multiple languages and ensures that applicants are informed about voter registration eligibility, potential penalties for false registration, and their right to decline registration. The changes are to be implemented no later than January 1, 2027, and aim to make the voter registration process more accessible and transparent while maintaining safeguards against improper registration.","Bill","Government Affairs","Legislative Reference Bureau, Identify Signs Warning, Including Electronic Signatures, True Current Address, Additional Information Needed, Existing Voter Registration, Online Registration System, Voter Registration Rolls, Current Technological Capabilities, Jointly Adopted Rules","Added Co-Sponsor Rep. Edgar González, Jr.","03/27/2025","7","Jay Hoffman (D)*, Katie Stuart (D), Barbara Hernandez (D), Kevin Olickal (D), Carol Ammons (D), Martha Deuter (D), Edgar González (D)","In Committee","17","1","84","02/05/2025","02/05/2025","","Support"
"https://www.billtrack50.com/billdetail/1779376","IL","SB0059","ELEC CD-SOS VERIFICATION","Amends the Secretary of State Act. Provides that, by January 1, 2026, the Secretary of State shall establish and maintain a secure database that is accessible to local election officials and that indicates whether the particular person to whom a driver's license or State identification card has been issued is a United States citizen. Amends the Election Code. Provides that, on and after January 1, 2026, before an applicant is registered to vote, the registration officer shall verify the applicant's citizenship status using the secure database maintained by the Secretary of State. Provides that, if the information in the database indicates that the applicant is not a United States citizen, then the applicant's card shall be marked with the word ""incomplete"", and the registration officer shall notify the applicant in writing that (i) the application is incomplete and (ii) the applicant may not vote unless the applicant appears before the county clerk to present evidence that the applicant is a United States citizen. Effective immediately.","This bill amends the Election Code and Secretary of State Act to establish a new citizenship verification process for voter registration. By January 1, 2026, the Secretary of State must create a secure database that local election officials can access to determine whether individuals with driver's licenses or state ID cards are United States citizens. Starting on that date, before registering a voter, registration officers will be required to check this database and verify the applicant's citizenship status. If the database indicates that an applicant is not a United States citizen, the registration officer must mark the applicant's registration card as ""incomplete"" and send a written notification explaining that the applicant cannot vote unless they appear before the county clerk and provide evidence of U.S. citizenship. This bill aims to ensure that only eligible citizens can register to vote by creating a centralized, electronic method for verifying citizenship status using existing state identification records.","Bill","","Bona Fide Intention, Duly Authorized Representative, Ensuing General Election, Local Election Officials, Social Security Card, Information Contained Thereon, Secure Database Maintained, Officer Administering Oath, Student Identification Card, Duly Qualified Voter","Added as Co-Sponsor Sen. Andrew S. Chesney","03/31/2025","3","Steve McClure (R)*, Craig Wilcox (R), Andrew Chesney (R)","In Committee","5","1","35","01/13/2025","01/13/2025","","Support"
